detect_id,camera_track_id,frame_id,x,y,w,h
6029,14,17422,1116.58,679.54,283.19,400.46
6030,13,17423,1138.32,376.31,137.66,417.37
6031,14,17423,1107.85,676.95,281.5,403.05
6032,13,17424,1138.07,376.06,137.27,418.75
6033,14,17424,1095.44,673.51,283.08,406.49
6034,13,17425,1137.98,375.97,137.78,415.96
6035,14,17425,1075.04,671.69,291.83,408.31
6036,13,17426,1137.29,375.95,137.97,411.55
6037,14,17426,1057.81,671.15,297.79,408.85
6038,13,17427,1137.7,377.93,137.37,407.88
6039,14,17427,1044.33,669.79,300.79,410.21
6040,13,17428,1137.86,377.35,137.14,402.52
6041,14,17428,1032.97,666.78,298.69,413.22
6042,13,17429,1139.24,377.13,136.39,398.53
6043,14,17429,1019.12,665.1,297.26,414.9
6044,13,17430,1139.77,377.04,136.11,395.09
6045,14,17430,1005.68,660.0,300.07,420.0
6046,13,17431,1140.63,375.68,136.67,402.51
6047,14,17431,996.38,656.21,295.22,423.79
6048,13,17432,1141.6,375.18,136.88,406.62
6049,14,17432,987.33,652.26,292.07,427.74
6050,13,17433,1142.62,374.99,138.28,408.19
6051,14,17433,975.71,648.27,292.93,431.73
6052,13,17434,1144.97,374.27,138.15,410.11
6053,14,17434,965.77,644.25,291.97,435.75
6054,13,17435,1147.17,374.66,139.42,410.83
6055,14,17435,957.8,640.88,291.65,439.12
6056,13,17436,1149.95,374.16,139.89,410.42
6057,14,17436,951.22,637.76,291.56,442.24
6058,13,17437,1152.29,373.32,141.37,410.92
6059,14,17437,943.17,634.74,294.88,445.26
6060,13,17438,1154.46,371.03,141.92,413.07
6061,14,17438,935.87,631.74,297.47,448.26
6062,13,17439,1156.55,370.84,141.46,413.21
6063,14,17439,929.5,626.8,299.12,453.2
6064,13,17440,1158.62,371.44,141.27,413.24
6065,14,17440,923.48,621.77,302.38,458.23
6066,13,17441,1159.35,372.35,142.5,411.91
6067,14,17441,918.24,617.36,304.92,462.64
6068,13,17442,1159.58,373.37,144.93,410.08
6069,14,17442,914.59,615.15,306.52,464.85
6070,13,17443,1159.62,372.43,148.45,408.71
6071,14,17443,910.22,613.8,307.76,466.2
6072,13,17444,1160.25,372.09,151.73,405.55
6073,14,17444,907.53,612.1,307.55,467.9
6074,13,17445,1163.05,371.96,152.96,401.05
6075,14,17445,905.48,609.61,306.12,470.39
6076,13,17446,1166.05,371.93,151.43,396.05
6077,14,17446,903.65,608.13,304.23,471.87
6078,13,17447,1169.13,371.25,149.48,394.89
6079,14,17447,901.88,606.37,301.51,473.63
6080,13,17448,1174.2,369.68,146.06,395.18
6081,14,17448,900.78,604.49,299.16,475.51
6082,13,17449,1178.71,367.77,142.75,396.66
6083,14,17449,899.25,602.57,298.28,477.43
6084,13,17450,1182.31,366.41,140.84,396.59
6085,14,17450,898.87,599.97,295.31,480.03
6086,13,17451,1186.9,364.6,137.48,396.6
6087,14,17451,898.24,597.11,293.54,482.89
6088,13,17452,1189.85,363.94,135.57,395.97
6089,14,17452,898.16,594.15,290.92,485.85
6090,13,17453,1192.17,363.06,134.22,395.1
6091,14,17453,897.62,590.5,288.64,489.5
6092,13,17454,1193.6,362.09,133.76,393.47
6093,14,17454,898.2,587.24,285.16,492.76
6094,13,17455,1194.69,361.1,132.96,392.23
6095,14,17455,899.21,585.45,282.58,494.55
6096,13,17456,1195.0,360.76,132.69,389.8
6097,14,17456,900.35,582.9,280.34,497.1
6098,13,17457,1195.03,360.0,132.63,385.6
6099,14,17457,901.53,579.41,276.23,500.59
6100,13,17458,1195.63,359.74,132.64,382.74
6101,14,17458,903.38,575.55,270.76,504.45
6102,13,17459,1195.78,359.01,132.0,380.4
6103,14,17459,904.12,572.88,268.13,507.12
6104,13,17460,1195.77,358.77,131.79,378.92
6105,14,17460,905.11,569.34,265.92,510.66
6106,13,17461,1195.71,358.7,131.07,378.43
6107,14,17461,904.16,565.48,264.52,514.52
6108,13,17462,1195.64,358.7,130.16,376.98
6109,14,17462,903.84,562.8,262.76,517.2
6110,13,17463,1194.9,358.72,129.84,377.82
6111,14,17463,903.07,558.62,261.53,521.38
6112,13,17464,1193.92,358.75,130.41,377.53
6113,14,17464,902.81,553.86,260.48,526.14
6114,13,17465,1193.52,358.78,130.64,377.46
6115,14,17465,902.74,551.5,258.84,528.5
6116,13,17466,1192.69,358.81,131.41,376.82
6117,14,17466,902.07,547.45,258.98,532.55
6118,13,17467,1192.36,358.83,131.05,376.61
6119,14,17467,901.18,544.05,259.09,535.95
6120,13,17468,1192.22,358.19,130.93,377.24
6121,14,17468,899.53,540.91,259.87,539.09
6122,13,17469,1191.49,357.96,131.55,377.5
6123,14,17469,897.62,539.18,259.54,540.82
6124,13,17470,1191.21,357.22,131.79,378.29
6125,14,17470,894.93,537.33,261.46,542.67
6126,13,17471,1191.76,356.95,131.23,378.61
6127,14,17471,893.3,536.09,260.89,543.91
6128,13,17472,1191.97,356.87,132.35,378.74
6129,14,17472,892.06,534.41,259.39,545.59
6130,13,17473,1193.36,356.85,131.45,379.47
6131,14,17473,890.98,531.91,258.19,548.09
6132,13,17474,1195.2,356.85,131.11,379.09
6133,14,17474,889.95,530.4,255.11,549.6
6134,13,17475,1196.55,356.2,131.65,379.62
6135,14,17475,888.95,527.95,252.67,552.05
6136,13,17476,1199.01,355.97,131.86,379.83
6137,14,17476,887.95,526.46,250.47,553.54
6138,13,17477,1201.24,355.89,133.26,379.91
6139,14,17477,885.62,524.01,248.36,555.99
6140,13,17478,1202.72,355.87,133.79,379.94
6141,14,17478,883.46,522.52,246.3,557.48
6142,13,17479,1204.56,355.88,134.64,379.96
6143,14,17479,880.71,520.72,244.26,559.28
6144,13,17480,1205.87,355.89,135.62,379.97
6145,14,17480,877.73,519.47,242.22,560.53
6146,13,17481,1206.33,355.9,137.29,379.31
6147,14,17481,874.69,516.45,240.86,563.55
6148,13,17482,1207.13,355.91,138.57,378.41
6149,14,17482,872.28,513.41,237.08,566.59
6150,13,17483,1207.39,355.26,141.01,377.41
6151,14,17483,869.46,511.03,235.07,568.97
6152,13,17484,1208.76,353.7,142.57,375.05
6153,14,17484,865.81,507.58,233.06,572.42
6154,13,17485,1209.91,353.12,143.79,372.85
6155,14,17485,863.2,503.73,231.72,576.27
6156,13,17486,1212.27,350.92,142.27,374.7
6157,14,17486,860.32,500.38,230.63,579.62
6158,13,17487,1215.78,349.45,139.01,375.42
6159,14,17487,857.33,497.9,229.63,582.1
6160,13,17488,1219.71,348.26,136.42,376.36
6161,14,17488,854.31,495.74,228.66,584.26
6162,13,17489,1223.12,347.18,134.11,377.39
6163,14,17489,851.95,493.7,227.03,586.3
6164,13,17490,1225.66,346.8,132.59,376.46
6165,14,17490,849.83,492.37,225.81,587.63
6166,13,17491,1227.87,346.02,131.37,376.12
6167,14,17491,848.47,489.98,224.76,585.42
6168,13,17492,1229.94,346.42,129.6,374.01
6169,14,17492,848.05,487.85,223.09,581.18
6170,13,17493,1231.31,346.6,128.97,372.55
6171,14,17493,847.32,485.82,221.86,576.2
6172,13,17494,1231.74,346.69,128.76,370.7
6173,14,17494,847.13,484.48,220.8,569.64
6174,13,17495,1232.49,346.74,128.71,369.36
6175,14,17495,847.13,483.41,219.79,561.17
6176,13,17496,1232.04,345.45,129.38,368.22
6177,14,17496,847.2,482.44,218.14,554.68
6178,13,17497,1231.82,345.65,129.65,367.15
6179,14,17497,847.28,480.82,217.58,553.64
6180,13,17498,1232.34,345.74,129.76,365.46
6181,14,17498,848.03,479.63,216.09,553.32
6182,13,17499,1231.83,345.79,130.48,363.52
6183,14,17499,848.36,478.59,214.92,553.93
6184,13,17500,1230.94,345.82,131.42,362.17
6185,14,17500,848.51,477.61,214.53,555.54
6186,13,17501,1230.57,345.85,129.81,360.38
6187,14,17501,848.6,476.64,214.44,556.19
6188,13,17502,1229.74,345.87,129.19,359.74
6189,14,17502,849.33,475.02,213.78,557.79
6190,13,17503,1228.74,345.88,130.3,359.55
6191,14,17503,849.62,474.47,214.25,559.08
6192,13,17504,1227.69,345.9,129.4,358.86
6193,14,17504,850.41,473.66,213.13,559.59
6194,13,17505,1226.62,345.25,128.4,358.63
6195,14,17505,851.38,472.09,212.08,561.11
6196,13,17506,1225.55,345.01,127.37,359.25
6197,14,17506,852.42,471.55,211.72,561.69
6198,13,17507,1224.48,345.59,127.66,358.85
6199,14,17507,853.48,470.74,210.96,562.57
6200,13,17508,1224.09,345.82,127.12,358.06
6201,14,17508,854.54,469.82,210.04,563.56
6202,13,17509,1223.29,346.57,126.27,357.13
6203,14,17509,856.92,468.86,208.4,564.59
6204,13,17510,1222.33,347.52,125.96,356.14
6205,14,17510,859.13,468.54,207.16,564.97
6206,13,17511,1220.66,347.87,125.86,355.8
6207,14,17511,861.27,467.81,205.4,565.76
6208,13,17512,1218.72,348.0,127.16,355.7
6209,14,17512,863.37,466.91,204.11,566.05
6210,13,17513,1217.35,348.05,127.0,355.69
6211,14,17513,866.12,465.3,201.68,567.46
6212,13,17514,1216.2,348.72,126.28,355.7
6213,14,17514,868.44,464.06,199.48,568.64
6214,13,17515,1215.13,348.97,125.36,355.73
6215,14,17515,870.59,462.98,198.04,568.41
6216,13,17516,1214.77,349.72,124.36,354.44
6217,14,17516,872.0,461.29,196.89,565.0
6218,13,17517,1214.0,349.99,123.99,354.63
6219,14,17517,872.47,459.38,196.52,555.75
6220,13,17518,1213.74,350.08,123.21,354.72
6221,14,17518,873.26,458.04,195.76,545.61
6222,13,17519,1213.67,350.11,122.93,354.77
6223,14,17519,873.51,456.26,195.53,534.52
6224,13,17520,1213.01,349.45,123.5,356.13
6225,14,17520,873.55,454.98,195.49,525.13
6226,13,17521,1212.78,349.19,123.07,356.65
6227,14,17521,873.52,453.89,195.51,517.09
6228,13,17522,1213.39,349.09,122.26,357.51
6229,14,17522,873.48,452.19,194.89,510.92
6230,13,17523,1213.64,349.05,121.96,357.18
6231,14,17523,873.42,450.95,194.03,502.11
6232,13,17524,1213.75,349.03,121.87,357.06
6233,14,17524,873.37,449.88,193.73,497.02
6234,13,17525,1214.47,349.02,121.84,357.01
6235,14,17525,872.67,449.53,194.32,494.68
6236,13,17526,1214.75,348.36,121.85,357.65
6237,14,17526,872.38,448.12,193.9,497.34
6238,13,17527,1214.86,348.11,122.52,357.9
6239,14,17527,871.59,446.97,193.11,498.5
6240,13,17528,1214.91,348.01,122.78,357.99
6241,14,17528,870.62,445.92,192.83,501.07
6242,13,17529,1214.93,347.32,123.55,358.68
6243,14,17529,870.25,444.91,192.09,502.14
6244,13,17530,1214.95,347.72,123.84,358.28
6245,14,17530,869.44,443.91,191.17,503.31
6246,13,17531,1215.61,347.88,123.29,357.46
6247,14,17531,867.81,442.92,190.85,505.15
6248,13,17532,1215.87,347.94,123.75,357.81
6249,14,17532,865.87,441.93,190.08,506.57
6250,13,17533,1215.97,347.97,123.92,357.94
6251,14,17533,863.83,440.94,189.16,507.15
6252,13,17534,1216.66,347.98,123.98,357.99
6253,14,17534,862.41,439.94,188.17,508.73
6254,13,17535,1216.26,347.98,124.67,357.35
6255,14,17535,860.58,438.95,187.16,509.36
6256,13,17536,1216.77,347.99,124.26,357.77
6257,14,17536,859.26,437.96,185.48,510.28
6258,13,17537,1216.96,347.99,124.11,357.92
6259,14,17537,857.46,436.3,183.55,511.3
6260,13,17538,1217.02,347.99,124.04,357.98
6261,14,17538,855.49,434.4,180.2,513.02
6262,13,17539,1217.04,347.33,124.02,358.67
6263,14,17539,853.46,433.06,178.32,513.68
6264,13,17540,1217.05,347.08,124.67,358.92
6265,14,17540,850.75,431.94,179.01,513.92
6266,13,17541,1217.05,346.99,124.92,358.35
6267,14,17541,847.13,430.91,179.97,515.33
6268,13,17542,1217.04,346.96,125.01,358.8
6269,14,17542,843.18,430.56,181.03,515.2
6270,13,17543,1217.04,346.95,125.04,358.96
6271,14,17543,840.43,429.81,181.46,515.14
6272,13,17544,1217.69,346.96,123.72,358.36
6273,14,17544,838.14,428.91,180.99,513.79
6274,13,17545,1217.28,346.96,123.89,358.79
6275,14,17545,837.36,427.29,178.84,508.64
6276,13,17546,1217.12,346.96,124.61,358.95
6277,14,17546,835.16,426.06,179.38,503.39
6278,13,17547,1217.05,346.97,124.22,359.01
6279,14,17547,833.08,424.98,180.27,496.79
6280,13,17548,1217.03,346.97,124.74,359.03
6281,14,17548,831.71,423.95,180.62,490.37
6282,13,17549,1216.36,346.31,125.59,359.69
6283,14,17549,829.94,422.95,179.45,484.04
6284,13,17550,1216.1,346.73,125.25,358.62
6285,14,17550,828.69,422.62,177.69,478.44
6286,13,17551,1216.01,346.23,125.12,359.53
6287,14,17551,828.29,421.87,174.39,475.13
6288,13,17552,1216.64,346.7,124.4,359.22
6289,14,17552,827.55,421.63,172.51,472.02
6290,13,17553,1216.22,346.22,124.79,359.75
6291,14,17553,826.67,420.91,171.84,469.65
6292,13,17554,1216.06,346.05,125.6,359.95
6293,14,17554,826.4,420.01,170.97,467.55
6294,13,17555,1216.0,345.98,125.9,359.36
6295,14,17555,826.36,419.71,170.01,466.22
6296,13,17556,1215.98,345.96,126.01,359.8
6297,14,17556,826.39,419.63,169.03,464.5
6298,13,17557,1215.97,345.96,124.73,359.96
6299,14,17557,826.45,419.64,168.69,461.97
6300,13,17558,1215.97,345.96,124.9,359.36
6301,14,17558,826.51,419.0,169.27,461.12
6302,13,17559,1215.32,345.96,125.63,359.79
6303,14,17559,827.23,419.45,168.85,458.91
6304,13,17560,1215.73,345.97,125.24,359.95
6305,14,17560,827.53,418.98,168.73,459.51
6306,13,17561,1215.89,345.97,125.09,360.01
6307,14,17561,827.67,418.16,168.7,461.8
6308,13,17562,1215.95,345.97,125.03,360.03
6309,14,17562,828.4,417.21,168.72,463.4
6310,13,17563,1215.98,345.98,125.01,360.03
6311,14,17563,829.35,416.21,168.74,464.06
6312,13,17564,1215.99,345.98,125.0,360.03
6313,14,17564,831.05,415.86,169.43,464.35
6314,13,17565,1215.99,345.98,125.0,360.03
6315,14,17565,833.67,415.75,168.38,464.49
6316,13,17566,1215.99,346.64,125.0,359.36
6317,14,17566,835.99,415.07,168.66,463.92
6318,13,17567,1215.99,346.23,125.0,359.77
6319,14,17567,838.16,414.17,169.44,465.05
6320,13,17568,1216.0,346.74,125.0,359.27
6321,14,17568,840.28,413.85,169.75,466.17
6322,13,17569,1216.0,346.27,125.0,359.08
6323,14,17569,843.04,413.1,168.55,466.6
6324,13,17570,1216.0,346.75,125.0,358.35
6325,14,17570,846.03,412.83,166.11,467.44
6326,13,17571,1216.0,346.27,125.66,358.73
6327,14,17571,849.1,412.09,163.88,468.43
6328,13,17572,1216.0,346.09,125.91,358.88
6329,14,17572,852.2,411.18,161.06,470.12
6330,13,17573,1216.0,346.02,126.0,358.94
6331,14,17573,855.97,410.19,158.04,471.42
6332,13,17574,1216.0,346.0,126.03,359.63
6333,14,17574,859.3,409.84,155.61,471.91
6334,13,17575,1216.0,345.99,126.04,359.89
6335,14,17575,862.47,409.08,153.43,472.08
6336,13,17576,1216.0,345.99,126.04,359.98
6337,14,17576,865.57,408.81,152.0,472.13
6338,13,17577,1216.0,345.99,126.04,359.36
6339,14,17577,867.96,408.73,151.53,470.82
6340,13,17578,1216.0,345.99,126.03,359.78
6341,14,17578,870.1,408.73,151.41,467.01
6342,13,17579,1216.0,345.99,126.03,359.94
6343,14,17579,872.14,409.41,151.41,459.6
6344,13,17580,1216.0,345.99,126.03,360.0
6345,14,17580,873.47,409.68,152.12,450.17
6346,13,17581,1216.0,345.99,125.36,360.02
6347,14,17581,875.22,408.47,151.76,445.37
6348,13,17582,1216.0,345.99,125.77,359.36
6349,14,17582,876.45,407.36,151.66,443.0
6350,13,17583,1216.0,345.99,125.27,359.77
6351,14,17583,876.83,406.29,151.65,442.21
6352,13,17584,1216.0,345.99,125.74,359.93
6353,14,17584,877.56,405.25,151.01,442.01
6354,13,17585,1216.0,345.99,125.25,359.99
6355,14,17585,877.76,404.22,151.46,442.68
6356,13,17586,1216.0,346.0,125.73,359.35
6357,14,17586,877.78,403.19,151.65,443.66
6358,13,17587,1216.0,346.66,125.91,358.44
6359,14,17587,877.73,402.17,151.74,444.09
6360,13,17588,1216.0,346.24,125.98,358.77
6361,14,17588,878.32,401.81,150.46,444.31
6362,13,17589,1216.0,346.09,126.01,358.89
6363,14,17589,879.15,401.04,149.33,445.09
6364,13,17590,1216.66,346.03,125.35,358.94
6365,14,17590,879.42,400.78,148.93,446.74
6366,13,17591,1216.91,346.01,125.11,358.97
6367,14,17591,879.48,400.04,148.8,448.06
6368,13,17592,1217.0,346.0,125.01,358.97
6369,14,17592,879.47,399.13,147.44,449.89
6370,13,17593,1217.03,346.0,124.98,358.98
6371,14,17593,879.43,398.15,146.29,450.59
6372,13,17594,1217.04,345.99,125.63,358.98
6373,14,17594,878.05,397.15,145.22,451.52
6374,13,17595,1217.04,345.99,125.88,358.99
6375,14,17595,877.51,396.14,144.17,452.53
6376,13,17596,1216.38,346.0,127.29,358.99
6377,14,17596,876.62,395.12,143.15,452.91
6378,13,17597,1216.78,346.0,127.17,358.99
6379,14,17597,875.61,394.11,142.13,454.36
6380,13,17598,1216.94,346.0,127.11,358.99
6381,14,17598,873.9,393.1,142.44,455.56
6382,13,17599,1216.99,346.0,127.08,358.99
6383,14,17599,873.26,391.43,141.92,456.66
6384,13,17600,1217.01,346.0,127.07,358.99
6385,14,17600,872.36,390.83,141.76,456.4
6386,13,17601,1217.02,346.0,127.72,358.99
6387,14,17601,872.03,389.97,141.05,456.28
6388,13,17602,1217.02,346.0,127.96,358.99
6389,14,17602,871.25,389.03,141.48,456.22
6390,13,17603,1217.02,346.0,127.39,358.99
6391,14,17603,870.31,388.04,141.66,454.87
6392,13,17604,1217.02,346.0,127.16,359.0
6393,14,17604,869.31,387.71,142.41,452.36
6394,13,17605,1217.02,346.0,127.07,359.0
6395,14,17605,868.28,386.95,143.36,450.08
6396,13,17606,1217.01,346.0,127.04,359.0
6397,14,17606,867.26,386.7,144.39,446.59
6398,13,17607,1217.01,346.0,127.68,359.0
6399,14,17607,866.89,386.64,144.13,442.63
6400,13,17608,1217.01,346.0,127.93,359.0
6401,14,17608,866.11,386.65,144.69,439.19
6402,13,17609,1217.01,346.0,128.01,359.0
6403,14,17609,865.84,386.01,144.9,437.28
6404,13,17610,1217.01,346.0,128.04,359.0
6405,14,17610,865.76,385.8,143.66,435.29
6406,13,17611,1217.01,346.0,128.05,359.66
6407,14,17611,865.75,385.74,141.2,431.94
6408,13,17612,1217.01,346.0,128.05,359.25
6409,14,17612,865.77,385.08,138.95,430.08
6410,13,17613,1217.01,346.0,128.04,359.09
6411,14,17613,866.46,384.85,136.13,427.46
6412,13,17614,1217.01,346.0,128.04,359.03
6413,14,17614,866.06,384.12,135.1,425.88
6414,13,17615,1217.0,346.0,128.04,359.01
6415,14,17615,866.59,383.2,133.41,424.69
6416,13,17616,1217.0,346.0,128.03,359.0
6417,14,17616,866.13,386.2,133.49,420.33
6418,13,17617,1217.0,346.0,128.03,359.0
6419,14,17617,865.97,386.68,132.89,418.77
6420,13,17618,1217.0,346.0,128.02,359.0
6421,14,17618,865.92,384.2,132.03,420.92
6422,13,17619,1217.0,346.0,128.02,359.66
6423,14,17619,865.91,385.93,132.41,419.14
6424,13,17620,1217.0,346.0,128.02,359.25
6425,14,17620,866.57,383.95,131.25,421.85
6426,13,17621,1217.0,346.0,128.02,359.09
6427,14,17621,866.83,383.21,131.51,422.25
6428,13,17622,1217.0,346.0,128.01,359.03
6429,14,17622,866.93,382.94,131.63,422.45
6430,13,17623,1217.0,346.0,128.01,359.01
6431,14,17623,866.97,382.86,131.7,421.89
6432,13,17624,1217.0,346.0,128.01,359.0
6433,14,17624,867.65,382.84,131.08,422.37
6434,13,17625,1217.0,346.0,128.01,358.99
6435,14,17625,867.9,382.84,130.87,422.58
6436,13,17626,1217.0,346.0,128.67,359.66
6437,14,17626,868.0,382.2,130.8,422.68
6438,13,17627,1217.0,346.0,128.92,359.24
6439,14,17627,868.69,381.96,130.8,422.08
6440,13,17628,1217.0,346.66,129.01,358.43
6441,14,17628,868.28,381.89,132.13,421.87
6442,13,17629,1217.0,346.91,129.04,358.12
6443,14,17629,868.79,381.87,133.31,421.15
6444,13,17630,1217.66,347.0,127.72,358.0
6445,14,17630,868.97,381.87,135.07,420.23
6446,13,17631,1217.91,346.37,127.22,358.63
6447,14,17631,869.04,381.88,137.71,419.24
6448,13,17632,1218.0,346.13,127.04,358.86
6449,14,17632,869.71,381.89,141.32,418.89
6450,13,17633,1218.03,346.7,126.97,358.29
6451,14,17633,869.97,381.91,144.63,418.12
6452,13,17634,1218.04,346.91,126.95,358.08
6453,14,17634,870.71,381.92,148.48,417.18
6454,13,17635,1218.04,346.99,126.95,358.0
6455,14,17635,870.98,382.59,151.22,415.53
6456,13,17636,1218.04,347.02,127.61,357.97
6457,14,17636,872.38,382.85,153.53,413.61
6458,13,17637,1218.03,347.03,127.21,357.97
6459,14,17637,873.56,382.28,155.67,414.9
6460,13,17638,1218.03,347.03,127.71,357.97
6461,14,17638,874.0,382.07,157.74,414.76
6462,13,17639,1218.03,347.03,127.91,357.97
6463,14,17639,874.81,382.66,159.13,412.08
6464,13,17640,1218.02,347.02,127.98,357.97
6465,14,17640,875.1,382.88,159.61,411.09
6466,13,17641,1218.02,347.02,128.0,357.98
6467,14,17641,876.5,382.3,158.43,411.42
6468,13,17642,1218.02,347.02,128.01,357.98
6469,14,17642,878.33,382.75,156.6,410.91
6470,13,17643,1218.02,347.02,128.02,357.98
6471,14,17643,879.01,382.92,156.52,411.4
6472,13,17644,1218.01,347.02,128.01,357.98
6473,14,17644,881.21,381.66,153.82,412.94
6474,13,17645,1218.01,347.01,128.01,357.99
6475,14,17645,883.35,380.52,152.1,415.51
6476,13,17646,1218.01,347.01,128.01,357.99
6477,14,17646,886.1,380.76,149.44,415.18
6478,13,17647,1218.01,347.01,128.01,357.99
6479,14,17647,888.43,380.86,147.11,415.05
6480,13,17648,1218.01,347.01,128.01,357.99
6481,14,17648,889.25,380.9,146.24,415.0
6482,13,17649,1218.01,347.01,128.01,357.99
6483,14,17649,890.84,380.92,144.61,414.99
6484,13,17650,1218.01,347.01,128.01,357.99
6485,14,17650,892.04,380.94,144.01,414.32
6486,13,17651,1218.01,347.01,128.01,357.99
6487,14,17651,892.45,381.61,143.15,418.7
6488,13,17652,1218.67,347.01,127.35,357.99
6489,14,17652,893.21,382.52,142.84,420.35
6490,13,17653,1218.25,347.0,127.76,357.99
6491,14,17653,894.78,383.52,141.43,415.03
6492,13,17654,1218.09,347.0,127.91,358.0
6493,14,17654,897.32,384.57,138.92,412.98
6494,13,17655,1218.03,347.0,127.97,358.0
6495,14,17655,899.56,384.95,136.67,411.56
6496,13,17656,1218.01,347.0,127.33,357.34
6497,14,17656,901.67,385.08,134.54,411.04
6498,13,17657,1218.0,347.0,127.09,357.09
6499,14,17657,903.74,386.44,132.45,409.54
6500,13,17658,1218.0,347.0,127.01,357.66
6501,14,17658,905.11,386.95,131.73,409.65
6502,13,17659,1218.0,347.0,127.64,357.88
6503,14,17659,906.89,387.12,130.17,409.72
6504,13,17660,1218.0,347.0,127.88,357.96
6505,14,17660,908.16,387.83,128.97,409.1
6506,13,17661,1218.0,347.0,127.97,357.99
6507,14,17661,909.9,388.75,126.57,407.56
6508,13,17662,1218.0,347.66,127.34,357.34
6509,14,17662,910.49,389.74,126.4,406.99
6510,13,17663,1218.0,347.91,127.76,357.1
6511,14,17663,910.64,389.43,127.06,406.8
6512,13,17664,1218.0,348.0,127.92,357.01
6513,14,17664,911.32,389.95,125.35,405.43
6514,13,17665,1218.0,348.03,127.98,356.97
6515,14,17665,912.85,389.47,123.42,405.6
6516,13,17666,1218.0,348.04,128.01,356.97
6517,14,17666,914.04,389.28,122.07,405.68
6518,13,17667,1218.0,348.04,128.01,356.97
6519,14,17667,915.1,389.19,120.95,405.73
6520,13,17668,1218.0,347.38,128.01,357.63
6521,14,17668,915.44,389.15,120.59,405.77
6522,13,17669,1218.0,347.12,128.01,357.88
6523,14,17669,916.19,388.46,119.83,406.46
6524,13,17670,1218.0,347.03,128.01,357.97
6525,14,17670,916.42,387.53,119.59,407.4
6526,13,17671,1218.0,346.99,128.01,358.01
6527,14,17671,917.13,387.18,118.88,407.76
6528,13,17672,1218.66,346.98,128.01,358.02
6529,14,17672,918.03,387.05,118.65,407.9
6530,13,17673,1218.91,346.98,128.01,358.02
6531,14,17673,918.99,387.0,117.27,407.95
6532,13,17674,1219.0,346.98,128.01,358.02
6533,14,17674,919.31,386.98,116.78,407.97
6534,13,17675,1219.03,346.98,128.01,358.02
6535,14,17675,920.06,386.32,115.97,408.64
6536,13,17676,1219.04,347.65,127.34,357.36
6537,14,17676,920.97,386.07,115.04,408.9
6538,13,17677,1219.04,347.9,127.76,357.11
6539,14,17677,921.28,385.98,114.06,408.99
6540,13,17678,1218.38,347.99,128.57,357.01
6541,14,17678,920.69,385.29,114.39,409.68
6542,13,17679,1218.78,348.02,127.56,356.98
6543,14,17679,920.45,385.03,115.21,410.6
6544,13,17680,1218.94,348.03,127.18,356.97
6545,14,17680,920.99,384.29,114.22,410.94
6546,13,17681,1218.33,348.03,127.7,356.97
6547,14,17681,920.51,383.35,114.54,411.72
6548,13,17682,1218.1,348.03,127.89,356.97
6549,14,17682,920.32,382.35,115.34,413.33
6550,13,17683,1218.02,347.37,127.97,357.64
6551,14,17683,919.57,380.0,114.99,418.54
6552,13,17684,1217.99,347.11,128.0,357.89
6553,14,17684,918.61,378.48,115.54,421.14
6554,13,17685,1217.98,347.02,128.01,357.98
6555,14,17685,918.24,377.26,115.1,421.44
6556,13,17686,1217.32,346.33,128.67,359.33
6557,14,17686,916.77,376.83,116.26,421.51
6558,13,17687,1217.07,346.07,127.6,359.84
6559,14,17687,916.22,376.69,116.71,421.5
6560,13,17688,1216.98,346.63,127.19,358.71
6561,14,17688,915.36,375.35,117.54,422.77
6562,13,17689,1216.95,346.85,126.38,358.93
6563,14,17689,915.04,374.21,117.2,423.23
6564,13,17690,1216.95,347.6,126.07,357.69
6565,14,17690,914.27,373.8,117.73,422.7
6566,13,17691,1216.95,347.88,125.97,357.22
6567,14,17691,913.33,373.68,119.24,422.48
6568,13,17692,1216.95,347.99,125.93,357.04
6569,14,17692,911.67,373.0,121.78,423.02
6570,13,17693,1216.3,348.02,125.93,356.98
6571,14,17693,911.05,373.43,122.09,421.89
6572,13,17694,1216.05,348.03,125.93,356.96
6573,14,17694,910.84,373.62,122.18,420.78
6574,13,17695,1215.96,348.03,125.27,356.96
6575,14,17695,910.78,373.71,121.55,419.02
6576,13,17696,1216.6,348.03,125.03,356.96
6577,14,17696,910.77,374.43,121.95,418.35
6578,13,17697,1216.18,348.03,125.61,356.96
6579,14,17697,910.13,374.05,122.09,418.1
6580,13,17698,1216.69,348.03,125.17,356.97
6581,14,17698,909.24,373.25,122.13,418.67
6582,13,17699,1216.22,348.02,125.67,356.97
6583,14,17699,908.26,372.97,122.79,418.22
6584,13,17700,1216.71,348.02,124.55,356.97
6585,14,17700,907.91,372.21,123.04,419.38
6586,13,17701,1216.9,348.02,124.12,356.98
6587,14,17701,907.14,371.28,123.77,420.48
6588,13,17702,1216.3,348.02,124.63,356.98
6589,14,17702,906.86,369.62,124.04,422.21
6590,13,17703,1216.08,348.01,124.17,356.98
6591,14,17703,906.78,369.67,122.81,422.19
6592,13,17704,1216.0,348.01,124.0,356.98
6593,14,17704,906.77,369.71,122.33,422.17
6594,13,17705,1215.97,348.01,123.94,356.99
6595,14,17705,906.12,369.75,120.82,422.81
6596,13,17706,1215.97,348.01,124.59,356.99
6597,14,17706,905.89,369.12,118.92,425.03
6598,13,17707,1215.97,348.01,124.84,356.99
