detect_id,frame_id,camera_track_id,x,y,w,h
3539,212,9,938,105,59,27
3540,212,10,872,103,70,37
3541,212,12,699,572,268,238
3542,212,14,325,329,169,128
3543,212,18,579,93,78,42
3544,212,20,644,103,84,44
3545,212,24,675,89,79,28
3546,212,26,757,93,81,40
3547,212,28,996,100,49,28
3548,212,34,840,86,74,36
3549,212,37,771,75,71,38
3550,212,38,158,197,86,67
3551,212,42,942,87,52,27
3552,212,43,870,73,59,29
3553,212,48,968,72,41,27
3554,213,1,0,404,127,102
3555,213,5,706,127,86,44
3556,213,6,797,115,83,37
3557,213,9,938,105,59,27
3558,213,10,872,103,70,37
3559,213,12,737,599,279,246
3560,213,14,339,339,176,133
3561,213,18,579,93,78,42
3562,213,20,644,103,84,44
3563,213,24,675,89,79,28
3564,213,26,757,93,81,40
3565,213,28,995,100,49,28
3566,213,34,840,86,74,36
3567,213,37,770,75,72,38
3568,213,38,164,202,89,70
3569,213,42,942,87,52,27
3570,213,43,870,73,59,29
3571,213,48,972,72,36,27
3572,214,1,0,404,126,102
3573,214,5,706,127,86,44
3574,214,6,797,115,83,37
3575,214,9,938,105,59,27
3576,214,10,871,103,71,37
3577,214,12,778,628,289,251
3578,214,14,354,350,184,139
3579,214,18,579,93,78,42
3580,214,20,644,103,84,44
3581,214,24,675,89,79,28
3582,214,26,757,92,81,40
3583,214,28,995,100,49,28
3584,214,34,839,86,75,36
3585,214,37,770,75,72,38
3586,214,38,170,208,92,72
3587,214,42,942,87,52,27
3588,214,43,870,73,58,29
3589,215,1,0,404,126,102
3590,215,5,706,127,86,44
3591,215,6,797,115,83,37
3592,215,9,938,105,59,27
3593,215,10,870,103,72,37
3594,215,12,822,658,299,252
3595,215,14,371,362,192,145
3596,215,18,579,93,78,42
3597,215,20,644,103,84,44
3598,215,24,675,89,80,28
3599,215,26,757,92,81,40
3600,215,28,995,100,49,28
3601,215,34,839,86,75,36
3602,215,37,770,75,72,39
3603,215,38,177,213,96,74
3604,215,42,942,87,52,28
3605,215,43,871,73,56,29
3606,216,1,0,404,126,102
3607,216,5,706,127,86,44
3608,216,6,797,115,83,37
3609,216,9,938,105,59,27
3610,216,10,870,103,72,37
3611,216,12,868,690,305,247
3612,216,14,389,374,201,152
3613,216,18,579,93,78,42
3614,216,20,644,103,84,44
3615,216,24,674,89,80,28
3616,216,26,757,92,81,40
3617,216,28,996,100,49,28
3618,216,34,839,86,75,36
3619,216,37,770,75,72,39
3620,216,38,183,220,99,76
3621,216,42,942,87,52,28
3622,216,43,871,73,55,30
3623,217,1,0,404,127,102
3624,217,5,705,127,86,44
3625,217,6,797,115,83,37
3626,217,9,937,105,59,27
3627,217,10,870,103,72,37
3628,217,12,915,722,304,233
3629,217,14,407,387,211,160
3630,217,18,578,93,78,42
3631,217,20,644,104,85,43
3632,217,24,674,89,80,28
3633,217,26,758,93,82,40
3634,217,28,996,100,49,28
3635,217,34,838,86,75,35
3636,217,37,771,75,72,39
3637,217,38,190,226,103,78
3638,217,42,942,87,52,28
3639,217,43,871,73,54,30
3640,218,1,0,404,127,102
3641,218,5,705,127,86,44
3642,218,6,797,115,83,37
3643,218,9,937,105,60,27
3644,218,10,871,103,72,37
3645,218,12,965,755,291,205
3646,218,14,428,400,222,168
3647,218,18,578,93,78,42
3648,218,20,644,104,85,43
3649,218,24,674,89,80,28
3650,218,26,758,93,82,40
3651,218,28,996,100,49,28
3652,218,34,838,86,75,35
3653,218,37,771,75,71,39
3654,218,38,197,233,108,80
3655,218,42,942,87,52,28
3656,218,43,872,73,53,30
3657,219,1,0,404,127,102
3658,219,5,705,127,86,44
3659,219,6,797,115,83,37
3660,219,9,937,105,60,28
3661,219,10,871,103,71,37
3662,219,12,1016,788,263,172
3663,219,14,449,415,233,176
3664,219,18,578,93,78,42
3665,219,20,644,104,85,43
3666,219,24,674,89,80,28
3667,219,26,758,93,82,40
3668,219,28,996,100,49,28
3669,219,34,838,86,75,35
3670,219,37,771,75,71,39
3671,219,38,205,241,112,82
3672,219,42,942,87,52,28
3673,219,43,871,73,53,30
3674,220,1,0,404,127,102
3675,220,5,705,127,86,44
3676,220,6,797,115,83,37
3677,220,9,937,105,60,28
3678,220,10,872,103,71,36
3679,220,12,1068,821,212,138
3680,220,14,472,430,244,185
3681,220,18,578,93,78,42
3682,220,20,644,104,85,43
3683,220,24,674,89,79,29
3684,220,26,758,93,82,40
3685,220,28,996,100,49,28
3686,220,34,838,87,75,35
3687,220,37,772,75,71,39
3688,220,38,213,249,117,85
3689,220,42,942,87,52,28
3690,220,43,871,73,53,30
3691,221,1,0,404,127,102
3692,221,5,706,126,86,44
3693,221,6,797,115,82,37
3694,221,9,938,105,59,28
3695,221,10,872,104,71,36
3696,221,12,1122,853,158,101
3697,221,14,497,447,255,193
3698,221,18,578,93,79,42
3699,221,20,644,103,85,43
3700,221,24,675,89,79,29
3701,221,26,758,93,82,40
3702,221,28,996,100,49,28
3703,221,34,838,87,75,34
3704,221,37,772,75,70,38
3705,221,38,221,257,122,87
3706,221,42,942,87,52,28
3707,221,43,870,73,53,30
3708,222,1,0,404,127,102
3709,222,5,706,126,86,44
3710,222,6,797,115,82,37
3711,222,9,938,105,59,28
3712,222,10,872,104,70,36
3713,222,12,1178,883,97,77
3714,222,14,523,465,265,202
3715,222,18,578,93,79,42
3716,222,20,644,103,84,44
3717,222,24,675,89,79,29
3718,222,26,758,93,82,40
3719,222,28,996,100,49,28
3720,222,34,838,87,75,34
3721,222,37,773,75,70,38
3722,222,38,230,265,128,90
3723,222,42,942,87,52,28
3724,222,43,869,73,54,31
3725,223,1,0,404,127,102
3726,223,5,706,126,86,44
3727,223,6,797,115,82,37
3728,223,9,938,105,59,27
3729,223,10,872,104,70,36
3730,223,14,551,484,274,212
3731,223,18,578,93,79,42
3732,223,20,644,103,84,44
3733,223,24,675,89,79,29
3734,223,26,758,93,82,40
3735,223,28,996,100,49,28
3736,223,34,839,87,75,34
3737,223,37,773,75,70,38
3738,223,38,240,274,134,94
3739,223,42,942,87,52,28
3740,223,43,868,73,55,31
3741,224,1,0,404,127,102
3742,224,5,706,126,86,44
3743,224,6,797,115,83,37
3744,224,9,938,105,59,27
3745,224,10,872,104,70,36
3746,224,14,582,506,283,222
3747,224,18,578,93,79,42
3748,224,20,644,103,84,44
3749,224,24,675,89,79,29
3750,224,26,758,93,82,40
3751,224,28,996,100,49,28
3752,224,34,839,87,74,34
3753,224,37,773,75,70,38
3754,224,38,250,283,139,98
3755,224,42,942,87,53,28
3756,224,43,867,73,56,31
3757,225,1,0,404,127,102
3758,225,5,706,126,86,44
3759,225,6,797,115,83,37
3760,225,9,938,105,59,27
3761,225,10,872,104,70,36
3762,225,14,614,529,292,233
3763,225,18,578,93,79,42
3764,225,20,644,103,84,44
3765,225,24,675,89,79,29
3766,225,26,758,93,82,40
3767,225,28,996,100,49,28
3768,225,34,839,87,74,34
3769,225,37,773,75,70,38
3770,225,38,261,293,146,102
3771,225,42,942,87,53,27
3772,225,43,866,73,56,31
3773,226,1,0,404,127,102
3774,226,5,706,126,86,44
3775,226,6,797,115,83,37
3776,226,9,938,105,59,27
3777,226,10,872,104,70,36
3778,226,14,649,553,301,244
3779,226,18,578,93,79,42
3780,226,20,644,103,84,44
3781,226,24,675,89,79,29
3782,226,26,758,93,82,40
3783,226,28,996,100,49,28
3784,226,34,839,87,74,34
3785,226,37,773,75,70,38
3786,226,38,274,303,152,106
3787,226,42,942,87,53,27
3788,226,43,866,73,56,31
3789,227,1,0,404,127,102
3790,227,5,706,126,86,44
3791,227,6,797,115,83,37
3792,227,9,938,105,59,27
3793,227,10,872,104,70,36
3794,227,14,686,580,312,255
3795,227,18,578,93,79,42
3796,227,20,644,103,84,44
3797,227,24,675,89,79,28
3798,227,26,758,93,82,40
3799,227,28,996,100,49,28
3800,227,34,839,87,74,34
3801,227,37,773,75,70,38
3802,227,38,287,313,158,110
3803,227,42,942,87,53,27
3804,227,43,866,73,56,31
3805,228,1,0,404,127,102
3806,228,5,706,126,86,44
3807,228,6,797,115,83,37
3808,228,9,938,105,59,27
3809,228,10,872,104,70,36
3810,228,14,726,607,324,263
3811,228,18,578,93,79,42
3812,228,20,644,103,84,44
3813,228,24,675,89,79,28
3814,228,26,758,93,82,40
3815,228,28,996,100,49,28
3816,228,34,839,87,75,34
3817,228,37,773,75,70,38
3818,228,38,301,324,164,115
3819,228,42,942,87,53,27
3820,228,43,866,73,55,31
3821,229,1,0,404,126,102
3822,229,5,705,126,86,44
3823,229,6,797,115,83,37
3824,229,9,939,105,58,27
3825,229,10,873,104,70,36
3826,229,14,769,637,337,268
3827,229,18,578,93,78,42
3828,229,20,645,103,84,44
3829,229,24,675,89,79,29
3830,229,26,758,93,82,40
3831,229,28,996,100,49,28
3832,229,34,839,87,75,34
3833,229,37,773,75,70,38
3834,229,38,317,336,170,119
3835,229,42,942,87,53,27
3836,229,43,867,73,55,31
3837,230,1,0,404,126,102
3838,230,5,706,126,86,44
3839,230,6,797,115,83,37
3840,230,9,939,105,58,27
3841,230,10,874,104,69,36
3842,230,14,813,667,346,266
3843,230,18,578,93,78,42
3844,230,20,645,103,84,44
3845,230,24,675,89,79,29
3846,230,26,758,93,82,40
3847,230,28,996,100,49,28
3848,230,34,838,87,75,34
3849,230,37,773,75,70,38
3850,230,38,334,348,176,124
3851,230,42,942,87,53,27
3852,230,43,867,73,54,30
3853,231,1,0,404,127,102
3854,231,5,706,126,86,45
3855,231,6,797,115,83,37
3856,231,9,939,105,58,27
3857,231,10,874,104,69,35
3858,231,14,860,698,349,255
3859,231,18,578,93,79,42
3860,231,20,645,103,84,43
3861,231,24,675,89,79,29
3862,231,26,758,93,82,40
3863,231,28,996,100,49,28
3864,231,34,838,87,75,34
3865,231,37,773,75,70,39
3866,231,38,352,360,182,128
3867,231,42,942,87,53,27
3868,231,43,868,73,54,30
3869,232,1,0,404,127,102
3870,232,5,706,126,86,45
3871,232,6,797,115,83,37
3872,232,9,939,105,58,27
3873,232,10,875,104,68,35
3874,232,14,909,730,342,230
3875,232,18,578,93,79,42
3876,232,20,645,103,84,43
3877,232,24,675,89,79,29
3878,232,26,759,93,83,40
3879,232,28,996,100,49,28
3880,232,34,838,87,76,34
3881,232,37,772,75,70,39
3882,232,38,372,374,188,133
3883,232,42,942,87,53,27
3884,232,43,868,73,53,30
3885,233,1,0,404,126,102
3886,233,5,706,126,86,45
3887,233,6,797,115,83,37
3888,233,9,939,105,58,27
3889,233,10,875,104,68,35
3890,233,14,959,763,318,197
3891,233,18,578,93,79,42
3892,233,20,645,103,84,43
3893,233,24,675,89,79,29
3894,233,26,759,93,83,40
3895,233,28,996,100,49,28
3896,233,34,838,87,76,34
3897,233,37,772,75,70,39
3898,233,38,392,388,195,138
3899,233,42,942,87,53,27
3900,233,43,868,73,53,30
3901,234,1,0,404,126,102
3902,234,5,706,126,86,45
3903,234,6,797,115,83,37
3904,234,9,939,105,58,27
3905,234,10,875,104,68,35
3906,234,14,1012,796,268,162
3907,234,18,578,93,80,42
3908,234,20,645,103,84,43
3909,234,24,675,89,79,29
3910,234,26,759,93,83,40
3911,234,28,996,100,49,28
3912,234,34,837,87,77,35
3913,234,37,772,75,70,39
3914,234,38,414,403,202,144
3915,234,42,941,87,53,27
3916,234,43,868,73,53,30
3917,235,1,0,404,127,102
3918,235,5,706,126,86,45
3919,235,6,797,115,83,37
3920,235,9,939,105,58,27
3921,235,10,875,104,68,35
3922,235,14,1066,829,214,124
3923,235,18,578,93,80,42
3924,235,20,645,103,84,43
3925,235,24,675,89,79,29
3926,235,26,759,93,83,40
3927,235,28,996,100,49,28
3928,235,34,837,87,78,35
3929,235,37,773,75,70,39
3930,235,38,437,419,209,150
3931,235,42,941,87,53,27
3932,235,43,868,73,54,30
3933,236,1,0,404,127,102
3934,236,5,706,126,86,45
3935,236,6,797,115,83,37
3936,236,9,939,105,58,27
3937,236,10,875,104,68,35
3938,236,14,1121,861,153,99
3939,236,18,578,93,80,42
3940,236,20,645,103,84,43
3941,236,24,675,89,79,29
3942,236,26,758,93,83,40
3943,236,28,996,100,49,28
3944,236,34,837,87,78,35
3945,236,37,773,75,70,39
3946,236,38,461,436,216,157
3947,236,42,941,87,53,27
3948,236,43,867,73,54,30
3949,237,1,0,404,126,102
3950,237,5,706,126,86,45
3951,237,6,797,115,83,37
3952,237,9,939,104,58,28
3953,237,10,875,104,68,35
3954,237,18,578,93,80,42
3955,237,20,644,103,84,43
3956,237,24,675,89,79,29
3957,237,26,758,93,83,40
3958,237,28,996,100,49,28
3959,237,34,836,87,78,35
3960,237,37,773,75,70,39
3961,237,38,486,454,225,166
3962,237,42,941,87,53,27
3963,237,43,867,73,54,30
3964,238,1,0,404,127,102
3965,238,5,706,126,86,45
3966,238,6,797,115,83,37
3967,238,9,939,104,58,28
3968,238,10,874,104,68,35
3969,238,18,577,93,80,42
3970,238,20,644,104,84,43
3971,238,24,675,89,79,29
3972,238,26,758,93,83,40
3973,238,28,996,100,49,28
3974,238,34,836,87,78,35
3975,238,37,773,75,70,39
3976,238,38,512,473,234,176
3977,238,42,941,87,53,27
3978,238,43,867,73,54,30
3979,239,1,0,404,127,102
3980,239,5,706,126,86,45
3981,239,6,797,115,83,37
3982,239,9,939,104,58,28
3983,239,10,874,104,68,35
3984,239,18,577,93,79,42
3985,239,20,644,104,84,43
3986,239,24,675,89,79,29
3987,239,26,758,93,82,40
3988,239,28,996,100,49,28
3989,239,34,837,87,78,35
3990,239,37,773,75,70,39
3991,239,38,540,494,244,187
3992,239,42,941,87,53,27
3993,239,43,867,73,54,30
3994,240,1,0,404,127,102
3995,240,5,706,126,86,45
3996,240,6,797,115,82,37
3997,240,9,939,104,58,28
3998,240,10,874,104,68,36
3999,240,18,577,93,79,42
4000,240,20,644,104,85,43
4001,240,24,674,89,79,29
4002,240,26,758,93,82,40
4003,240,28,996,100,49,28
4004,240,34,837,87,78,34
4005,240,37,772,75,71,39
4006,240,38,569,515,254,199
4007,240,42,941,87,53,27
4008,240,43,867,73,54,30
4009,241,1,0,404,126,102
4010,241,5,706,126,86,44
4011,241,6,797,115,82,37
4012,241,9,939,104,58,28
4013,241,10,875,104,68,36
4014,241,18,577,93,78,42
4015,241,20,644,104,85,43
4016,241,24,674,89,79,29
4017,241,26,758,92,82,40
4018,241,28,996,100,49,28
4019,241,34,838,88,77,34
4020,241,37,772,75,71,39
4021,241,38,600,538,266,211
4022,241,42,941,87,53,27
4023,241,43,867,73,53,30
4024,242,1,0,404,126,102
4025,242,5,706,126,86,44
4026,242,6,797,115,82,37
4027,242,9,939,104,58,28
4028,242,10,875,104,67,36
4029,242,18,577,93,78,42
4030,242,20,643,104,85,43
4031,242,24,674,89,80,29
4032,242,26,758,92,81,40
4033,242,28,996,100,49,28
4034,242,34,838,88,77,34
4035,242,37,772,75,71,39
4036,242,38,632,562,277,224
4037,242,42,941,87,53,27
4038,242,43,868,73,53,30
4039,243,1,0,404,126,102
4040,243,5,705,126,86,44
4041,243,6,797,115,82,37
4042,243,9,939,104,58,28
4043,243,10,875,104,67,36
4044,243,18,576,93,78,42
4045,243,20,643,104,86,43
4046,243,24,674,89,80,29
4047,243,26,758,92,81,40
4048,243,28,996,100,49,28
4049,243,34,839,88,76,33
4050,243,37,771,75,72,39
4051,243,38,667,588,289,235
4052,243,42,941,87,53,27
4053,243,43,868,73,52,31
4054,244,1,0,404,126,102
4055,244,5,705,126,86,44
4056,244,6,797,115,82,37
4057,244,9,939,105,58,28
4058,244,10,876,104,66,36
4059,244,18,576,93,78,42
4060,244,20,643,104,86,43
4061,244,24,674,89,80,29
4062,244,26,758,92,81,40
4063,244,28,996,100,49,28
4064,244,34,840,88,76,33
4065,244,37,771,75,72,39
4066,244,38,704,615,300,243
4067,244,42,941,87,53,27
4068,244,43,868,73,52,31
4069,245,1,0,404,126,102
4070,245,5,705,126,86,44
4071,245,6,797,115,82,37
4072,245,9,939,105,58,28
4073,245,10,876,104,66,36
4074,245,18,576,93,78,42
4075,245,20,643,104,86,43
4076,245,24,674,89,80,29
4077,245,26,758,92,81,40
4078,245,28,996,100,49,28
4079,245,34,841,88,75,33
4080,245,37,771,75,72,39
4081,245,38,744,643,310,247
4082,245,42,941,87,53,27
4083,245,43,869,73,52,31
4084,246,1,0,404,126,102
4085,246,5,705,126,86,44
4086,246,6,797,115,82,37
4087,246,9,938,105,59,28
4088,246,10,876,104,66,36
4089,246,18,576,93,78,42
4090,246,20,643,104,86,43
4091,246,24,674,89,80,29
4092,246,26,758,93,81,40
4093,246,28,996,100,49,28
4094,246,34,841,88,75,33
4095,246,37,770,75,73,39
4096,246,38,786,673,318,246
4097,246,42,941,87,53,27
4098,246,43,869,73,52,30
4099,246,57,925,61,40,25
4100,247,1,0,404,126,102
4101,247,5,705,126,86,44
4102,247,6,797,115,82,37
4103,247,9,938,105,59,28
4104,247,10,876,104,66,36
4105,247,18,576,93,78,42
4106,247,20,643,104,86,43
4107,247,24,674,89,80,29
4108,247,26,758,93,82,40
4109,247,28,996,100,49,28
4110,247,34,842,88,75,33
4111,247,37,770,75,73,39
4112,247,38,830,704,321,237
4113,247,42,941,87,53,27
4114,247,43,869,73,52,30
4115,247,57,920,62,42,26
4116,248,1,0,404,126,102
4117,248,5,705,126,86,44
4118,248,6,796,115,82,37
4119,248,9,938,105,59,28
4120,248,10,876,104,67,36
4121,248,18,575,93,78,42
4122,248,20,643,104,86,43
4123,248,24,674,89,80,29
4124,248,26,758,93,82,40
4125,248,28,996,100,49,28
4126,248,34,842,88,74,34
4127,248,37,771,75,72,39
4128,248,38,878,737,319,220
4129,248,42,941,87,53,27
4130,248,43,868,73,53,30
4131,248,57,912,62,44,26
4132,249,1,0,404,126,102
4133,249,5,706,126,86,44
4134,249,6,796,115,82,38
4135,249,9,938,105,59,28
4136,249,10,875,104,67,36
4137,249,18,575,93,78,42
4138,249,20,643,104,86,43
4139,249,24,674,89,80,29
4140,249,26,758,93,82,40
4141,249,28,996,100,49,28
4142,249,34,842,87,74,34
4143,249,37,771,75,72,39
4144,249,38,927,770,309,190
4145,249,42,941,87,53,27
4146,249,43,868,73,53,30
4147,249,57,904,62,45,26
4148,250,1,0,404,126,102
4149,250,5,706,126,86,44
4150,250,6,795,115,82,38
4151,250,9,938,105,59,28
4152,250,10,875,104,67,36
4153,250,18,575,93,78,42
4154,250,20,642,104,86,43
4155,250,24,674,89,80,29
4156,250,26,758,93,82,40
4157,250,28,996,100,49,28
4158,250,34,843,87,73,34
4159,250,37,772,75,71,39
4160,250,38,978,805,289,155
4161,250,42,941,87,53,27
4162,250,43,867,74,54,29
4163,250,57,895,62,46,26
4164,250,58,0,525,68,119
4165,251,1,0,404,127,101
4166,251,5,706,126,86,44
4167,251,6,795,115,82,38
4168,251,9,939,105,58,28
4169,251,10,876,104,67,36
4170,251,18,575,93,78,42
4171,251,20,642,104,86,43
4172,251,24,675,89,79,29
4173,251,26,758,93,83,40
4174,251,28,996,100,49,28
4175,251,34,843,87,73,34
4176,251,37,773,75,70,39
4177,251,38,1030,839,250,121
4178,251,42,941,87,53,27
4179,251,43,867,74,54,29
4180,251,57,885,62,47,26
4181,251,58,0,524,71,121
4182,252,1,0,404,127,101
4183,252,5,706,126,86,44
4184,252,6,795,115,83,38
4185,252,9,939,104,58,28
4186,252,10,876,104,66,36
4187,252,18,575,93,78,42
4188,252,20,642,104,86,43
4189,252,24,675,89,79,29
4190,252,26,757,93,83,40
4191,252,28,996,100,49,28
4192,252,34,843,87,72,34
4193,252,37,774,75,69,39
4194,252,38,1083,873,197,84
4195,252,42,941,87,53,27
4196,252,43,867,74,54,29
4197,252,57,876,62,48,26
4198,252,58,0,523,75,122
4199,253,1,0,404,127,101
4200,253,5,706,126,86,44
4201,253,6,794,115,83,38
4202,253,9,939,104,57,28
4203,253,10,876,104,66,36
4204,253,18,575,93,78,42
4205,253,20,642,104,87,43
4206,253,24,676,89,79,29
4207,253,26,757,93,83,40
4208,253,28,996,100,49,28
4209,253,34,843,87,72,34
4210,253,37,775,75,68,38
4211,253,38,1136,906,137,51
4212,253,42,941,87,53,27
4213,253,43,867,74,54,29
4214,253,57,867,62,49,26
4215,253,58,0,522,79,128
4216,253,59,0,71,39,45
4217,254,1,0,404,127,101
4218,254,5,706,126,86,44
4219,254,6,794,115,83,38
4220,254,9,939,104,57,28
4221,254,10,877,104,65,36
4222,254,18,575,93,78,42
4223,254,20,642,104,87,43
4224,254,24,676,89,78,29
4225,254,26,757,93,83,40
4226,254,28,996,100,49,28
4227,254,34,843,87,72,34
4228,254,37,776,75,67,38
4229,254,42,941,87,53,27
4230,254,43,867,74,54,29
4231,254,57,858,62,49,26
4232,254,58,0,520,83,137
4233,254,59,0,72,41,46
4234,255,1,0,404,127,101
4235,255,5,706,127,86,44
4236,255,6,794,115,83,38
4237,255,9,939,104,57,28
4238,255,10,877,104,65,36
4239,255,18,575,93,78,42
4240,255,20,642,104,87,43
4241,255,24,676,89,78,29
4242,255,26,757,93,83,40
4243,255,28,996,100,49,28
4244,255,34,842,87,72,34
4245,255,37,777,75,66,38
4246,255,42,941,87,53,27
4247,255,43,867,74,53,29
4248,255,57,849,62,50,27
4249,255,58,0,519,88,146
4250,255,59,0,72,44,47
4251,256,1,0,404,127,101
4252,256,5,706,127,86,44
4253,256,6,793,115,83,38
4254,256,9,939,104,57,28
4255,256,10,876,104,66,36
4256,256,18,575,93,78,42
4257,256,20,642,104,87,43
4258,256,24,676,89,78,29
4259,256,26,757,93,83,41
4260,256,28,996,100,49,28
4261,256,34,842,87,73,34
4262,256,37,777,75,66,37
4263,256,42,941,87,53,27
4264,256,43,867,74,53,29
4265,256,57,840,63,51,27
4266,256,58,0,518,92,153
4267,256,59,0,74,46,48
4268,257,1,0,404,127,101
4269,257,5,706,127,86,44
4270,257,6,793,115,83,38
4271,257,9,939,104,57,28
4272,257,10,876,104,66,36
4273,257,18,575,93,78,42
4274,257,20,642,104,87,43
4275,257,24,676,89,78,29
4276,257,26,757,93,83,41
4277,257,28,996,100,49,28
4278,257,34,841,87,73,34
4279,257,37,778,75,66,37
4280,257,42,941,87,53,27
4281,257,43,868,74,53,29
4282,257,57,830,63,51,28
4283,257,58,0,516,96,156
4284,257,59,3,75,45,48
4285,258,1,0,404,127,101
4286,258,5,706,127,86,44
4287,258,6,792,115,83,38
4288,258,9,939,104,58,28
4289,258,10,875,104,67,36
4290,258,18,575,93,78,42
4291,258,20,642,104,87,43
4292,258,24,676,89,78,29
4293,258,26,757,93,83,41
4294,258,28,996,100,49,28
4295,258,34,840,87,74,34
4296,258,37,777,76,66,37
4297,258,42,941,87,53,27
4298,258,43,868,73,52,29
4299,258,57,821,63,52,28
4300,258,58,0,515,100,157
4301,258,59,8,77,42,48
4302,259,1,0,404,127,101
4303,259,5,706,127,86,44
4304,259,6,792,115,83,38
4305,259,9,939,104,58,28
4306,259,10,874,104,68,36
4307,259,18,575,93,78,42
4308,259,20,642,104,87,43
4309,259,24,676,89,78,29
4310,259,26,758,93,83,41
4311,259,28,996,100,49,28
4312,259,34,840,87,75,35
4313,259,37,777,76,66,37
4314,259,42,941,87,53,27
4315,259,43,868,73,52,30
4316,259,57,811,64,54,29
4317,259,58,0,514,104,158
4318,259,59,11,78,42,49
4319,260,1,0,404,127,101
4320,260,5,706,127,86,44
4321,260,6,792,115,83,38
4322,260,9,939,104,58,28
4323,260,10,873,104,70,36
4324,260,18,575,93,78,42
4325,260,20,642,104,87,43
4326,260,24,676,89,79,29
4327,260,26,758,93,83,41
4328,260,28,996,100,49,28
4329,260,34,839,87,75,35
4330,260,37,776,77,67,36
4331,260,42,941,87,53,27
4332,260,43,868,73,52,30
4333,260,57,802,64,55,29
4334,260,58,0,512,108,161
4335,260,59,13,78,42,51
4336,261,1,0,404,127,102
4337,261,5,706,127,86,44
4338,261,6,792,115,83,38
4339,261,9,939,105,58,27
4340,261,10,872,104,70,36
4341,261,18,575,93,78,42
4342,261,20,642,104,87,43
4343,261,24,676,89,79,29
4344,261,26,758,92,83,41
4345,261,28,996,100,49,28
4346,261,34,839,87,76,35
4347,261,37,776,77,67,36
4348,261,42,941,87,53,27
4349,261,43,868,73,52,30
4350,261,57,792,64,57,30
4351,261,58,0,510,111,166
4352,261,59,16,78,41,53
4353,262,1,0,404,127,102
4354,262,5,706,127,86,44
4355,262,6,792,115,82,38
4356,262,9,939,105,58,27
4357,262,10,871,104,71,36
4358,262,18,575,93,78,42
4359,262,20,642,104,87,43
4360,262,24,676,88,79,29
4361,262,26,758,92,82,41
4362,262,28,996,100,49,28
4363,262,34,839,87,76,35
4364,262,37,775,77,68,36
4365,262,42,941,87,53,27
4366,262,43,868,73,52,30
4367,262,57,782,64,58,31
4368,262,58,0,508,115,173
4369,262,59,17,78,43,54
4370,263,1,0,404,127,101
4371,263,5,706,127,86,44
4372,263,6,792,115,82,38
4373,263,9,939,105,58,27
4374,263,10,871,104,71,36
4375,263,18,575,93,78,42
4376,263,20,642,104,87,43
4377,263,24,676,88,79,30
4378,263,26,758,92,82,41
4379,263,28,996,100,49,28
4380,263,34,839,87,75,34
4381,263,37,774,77,69,37
4382,263,42,941,87,53,27
4383,263,43,868,73,53,30
4384,263,57,771,65,60,32
4385,263,58,0,507,119,181
4386,263,59,19,82,44,53
4387,264,1,0,404,127,101
4388,264,5,706,127,86,44
4389,264,6,792,115,82,38
4390,264,9,939,105,58,27
4391,264,10,871,104,71,36
4392,264,18,575,93,78,42
4393,264,20,642,104,87,43
4394,264,24,676,88,79,30
4395,264,26,758,92,82,42
4396,264,28,996,100,49,28
4397,264,34,839,87,75,34
4398,264,37,774,77,69,37
4399,264,42,941,87,53,27
4400,264,43,868,73,53,31
4401,264,57,761,65,61,32
4402,264,58,0,505,122,188
4403,264,59,21,85,44,52
4404,265,1,0,404,127,102
4405,265,5,706,127,87,44
4406,265,6,791,115,82,38
4407,265,9,938,105,59,28
4408,265,10,871,104,71,36
4409,265,18,575,93,78,42
4410,265,20,642,104,87,43
4411,265,24,676,88,79,30
4412,265,26,758,91,82,42
4413,265,28,996,100,49,28
4414,265,34,840,87,74,34
4415,265,37,774,77,69,37
4416,265,42,941,87,53,27
4417,265,43,868,73,53,31
4418,265,57,751,65,63,33
4419,265,58,0,504,125,193
4420,265,59,23,86,45,52
4421,266,1,0,404,126,102
4422,266,5,706,127,87,44
4423,266,6,791,115,82,38
4424,266,9,938,105,59,28
4425,266,10,871,104,71,36
4426,266,18,575,93,78,42
4427,266,20,642,104,87,43
4428,266,24,676,88,79,30
4429,266,26,758,91,81,42
4430,266,28,996,100,49,28
4431,266,34,840,87,73,33
4432,266,37,773,76,70,38
4433,266,42,941,87,53,27
4434,266,43,868,73,53,31
4435,266,57,741,65,64,33
4436,266,58,0,504,127,195
4437,266,59,25,87,46,53
4438,267,1,0,404,126,102
4439,267,5,706,127,87,44
4440,267,6,791,115,82,38
4441,267,9,937,105,60,28
4442,267,10,871,104,71,36
4443,267,18,575,93,78,42
4444,267,20,642,104,87,43
4445,267,24,676,88,79,30
4446,267,26,757,91,81,42
4447,267,28,996,100,49,28
4448,267,34,840,87,73,34
4449,267,37,773,76,70,38
4450,267,42,941,87,53,27
4451,267,43,868,73,53,31
4452,267,57,731,66,65,34
4453,267,58,0,503,129,195
4454,267,59,27,88,46,53
4455,268,1,0,404,126,102
4456,268,5,706,127,87,44
4457,268,6,791,115,82,38
4458,268,9,937,105,60,28
4459,268,10,871,104,71,36
4460,268,18,575,93,78,42
4461,268,20,642,104,87,43
4462,268,24,676,88,78,30
4463,268,26,757,91,82,42
4464,268,28,996,100,49,28
4465,268,34,840,87,73,34
4466,268,37,773,75,70,38
4467,268,42,941,87,53,27
4468,268,43,868,73,53,31
4469,268,57,722,66,66,34
